Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	DNase Experiment accession	DNase Experiment date released	DNase Lab	DNase Donor(s)	DNase File accession	DNase Output type	DNase Run type	ENCODE-rE2G v1	thresholded_bedpe_SYNAPSE_ID	full_predictions_SYNAPSE_ID	thresholded_bigInteract_SYNAPSE_ID	thresholded_predictions_SYNAPSE_ID
EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	3 hour	NA	NA	NA	NA	NA	NA	ENCSR294XUZ	2016-05-05	Tim Reddy, Duke	/human-donors/ENCDO000AAZ/	ENCFF937BFS, ENCFF681EYE, ENCFF064MSU, ENCFF287FKK	unfiltered alignments, unfiltered alignments, unfiltered alignments, unfiltered alignments	single-ended, single-ended, single-ended, single-ended	False	syn55177780	syn55177784	syn55177776	syn55177777
EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour	NA	NA	NA	NA	NA	NA	ENCSR599WJC	2016-05-05	Tim Reddy, Duke	/human-donors/ENCDO000AAZ/	ENCFF101SSS, ENCFF974NNZ, ENCFF332WAL, ENCFF134NCO	unfiltered alignments, unfiltered alignments, unfiltered alignments, unfiltered alignments	single-ended, single-ended, single-ended, single-ended	False	syn55177785	syn55177789	syn55177781	syn55177782
EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	5 hour	NA	NA	NA	NA	NA	NA	ENCSR565WPR	2016-05-05	Tim Reddy, Duke	/human-donors/ENCDO000AAZ/	ENCFF177ONC, ENCFF396TBK, ENCFF382SDZ, ENCFF067NET	unfiltered alignments, unfiltered alignments, unfiltered alignments, unfiltered alignments	single-ended, single-ended, single-ended, single-ended	False	syn55177791	syn55177794	syn55177787	syn55177788
EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	6 hour	NA	NA	NA	NA	NA	NA	ENCSR077EYC	2016-05-05	Tim Reddy, Duke	/human-donors/ENCDO000AAZ/	ENCFF956CDV, ENCFF282JQS, ENCFF225LKK, ENCFF541WWN	unfiltered alignments, unfiltered alignments, unfiltered alignments, unfiltered alignments	single-ended, single-ended, single-ended, single-ended	False	syn55177795	syn55177800	syn55177792	syn55177793
EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour	NA	NA	NA	NA	NA	NA	ENCSR347CEH	2016-05-05	Tim Reddy, Duke	/human-donors/ENCDO000AAZ/	ENCFF539LZP, ENCFF271AAE, ENCFF702KRA, ENCFF081ZPV	unfiltered alignments, unfiltered alignments, unfiltered alignments, unfiltered alignments	single-ended, single-ended, single-ended, single-ended	False	syn55177801	syn55177806	syn55177797	syn55177798
EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour	NA	NA	NA	NA	NA	NA	ENCSR660OQE	2016-05-05	Tim Reddy, Duke	/human-donors/ENCDO000AAZ/	ENCFF428PRU, ENCFF598KJO, ENCFF025VVX, ENCFF856JVS, ENCFF976VXJ	unfiltered alignments, unfiltered alignments, unfiltered alignments, unfiltered alignments, unfiltered alignments	single-ended, single-ended, single-ended, single-ended, single-ended	False	syn55177807	syn55177812	syn55177802	syn55177804
EFO:0001086	A549	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EIE	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000AAZ/	ENCFF995HBI	unfiltered alignments	single-ended	False	syn55177813	syn55177817	syn55177809	syn55177811
EFO:0001086	A549	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ELW	2016-07-21	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAZ/	ENCFF048PFJ, ENCFF410CDT	unfiltered alignments, alignments	single-ended, paired-ended	True	syn55177818	syn55177823	syn55177815	syn55177816
EFO:0001086	A549	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR136DNA	2016-05-05	Tim Reddy, Duke	/human-donors/ENCDO000AAZ/	ENCFF215ZJQ, ENCFF037NDD, ENCFF548VIM, ENCFF633PXA	unfiltered alignments, unfiltered alignments, unfiltered alignments, unfiltered alignments	single-ended, single-ended, single-ended, single-ended	True	syn55177822	syn55177828	syn55177819	syn55177821
EFO:0001099	Caco-2	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EMI	2010-12-16	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ACR/	ENCFF203HVL, ENCFF961FVW	unfiltered alignments, unfiltered alignments	single-ended, single-ended	True	syn55177829	syn55177833	syn55177824	syn55177826
EFO:0001099	Caco-2	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR030HFV	2020-09-19	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ACR/	ENCFF043MJC, ENCFF896IZG	alignments, alignments	paired-ended, paired-ended	False	syn55177835	syn55177840	syn55177830	syn55177832
EFO:0001099	Caco-2	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR255STJ	2022-01-26	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ACR/	ENCFF368UBC, ENCFF554OTV	alignments, alignments	paired-ended, paired-ended	False	syn55177839	syn55177845	syn55177836	syn55177838
EFO:0001184	HEK293T	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJR	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000ABF/	ENCFF283AWX	unfiltered alignments	single-ended	False	syn55177846	syn55177849	syn55177842	syn55177844
EFO:0001187	HepG2	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJV	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAC/	ENCFF878RGP	unfiltered alignments	single-ended	True	syn55177850	syn55177855	syn55177847	syn55177848
EFO:0001187	HepG2	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR149XIL	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAC/	ENCFF474LSZ, ENCFF839SPF	alignments, alignments	paired-ended, paired-ended	False	syn55177856	syn55177860	syn55177852	syn55177853
EFO:0001193	HT-29	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR814KRX	2015-10-14	John Stamatoyannopoulos, UW	/human-donors/ENCDO347AAA/	ENCFF485UTI, ENCFF092FYN, ENCFF698NHT, ENCFF906DWG	alignments, alignments, alignments, alignments	paired-ended, paired-ended, paired-ended, paired-ended	True	syn55177861	syn55177865	syn55177858	syn55177859
EFO:0001196	IMR-90	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EKG	2012-08-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAX/	ENCFF361OWP	unfiltered alignments	single-ended	True	syn55177866	syn55177869	syn55177863	syn55177864
EFO:0001196	IMR-90	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR477RTP	2013-07-31	Zhiping Weng, UMass	/human-donors/ENCDO000AAX/	ENCFF618FFB	unfiltered alignments	single-ended	False	syn55177870	syn55177874	syn55177867	syn55177868
EFO:0001200	MCF 10A	cell line	Homo sapiens	tamoxifen	1.0 μM	24.0 hour	NA	NA	NA	NA	NA	NA	ENCSR752EPH	2018-01-29	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAP/	ENCFF766UHF	unfiltered alignments	paired-ended & single-ended	False	syn55177875	syn55177879	syn55177872	syn55177873
EFO:0001200	MCF 10A	cell line	Homo sapiens	tamoxifen	1.0 μM	6.0 hour	NA	NA	NA	NA	NA	NA	ENCSR385SZQ	2018-01-29	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAP/	ENCFF101JIC	unfiltered alignments	paired-ended & single-ended	True	syn55177881	syn55177884	syn55177876	syn55177877
EFO:0001200	MCF 10A	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR789VGQ	2018-01-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAP/	ENCFF416UGH	unfiltered alignments	paired-ended & single-ended	False	syn55177885	syn55177889	syn55177882	syn55177883
EFO:0001203	MCF-7	cell line	Homo sapiens	estradiol	100 nM	1 hour	NA	NA	NA	NA	NA	NA	ENCSR000EPI	2012-06-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAE/	ENCFF199OSH, ENCFF822WNW	unfiltered alignments, unfiltered alignments	single-ended, single-ended	True	syn55177890	syn55177894	syn55177886	syn55177887
EFO:0001203	MCF-7	cell line	Homo sapiens	lactate	10 mM	24 hour	NA	NA	NA	NA	NA	NA	ENCSR000EKY	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAE/	ENCFF453JXK	unfiltered alignments	single-ended	False	syn55177895	syn55177899	syn55177892	syn55177893
EFO:0001203	MCF-7	cell line	Homo sapiens	NA	NA	NA	RNAi	interference	{'dbxrefs': ['FactorBook:CTCF'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10664/'], '@type': ['Target', 'Item'], 'label': 'CTCF', 'title': 'CTCF (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '80f4c52e-c7bc-4afc-b159-89cb10367780', 'schema_version': '14', 'name': 'CTCF-human', '@id': '/targets/CTCF-human/', 'status': 'released'}	NA	NA	NA	ENCSR000EKX	2012-08-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAE/	ENCFF925RMV	unfiltered alignments	single-ended	False	syn55177900	syn55177903	syn55177896	syn55177897
EFO:0001203	MCF-7	cell line	Homo sapiens	NA	NA	NA	RNAi	interference	NA	NA	NA	NA	ENCSR000EKW	2012-08-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAE/	ENCFF145ZWL	unfiltered alignments	single-ended	False	syn55177904	syn55177909	syn55177901	syn55177902
EFO:0001203	MCF-7	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EKV	2012-08-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAE/	ENCFF383DSC	unfiltered alignments	single-ended	False	syn55177910	syn55177914	syn55177905	syn55177907
EFO:0001203	MCF-7	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EKZ	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000AAE/	ENCFF244VNL	unfiltered alignments	single-ended	False	syn55177915	syn55177919	syn55177911	syn55177912
EFO:0001203	MCF-7	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EPH	2012-06-12	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAE/	ENCFF429VEC, ENCFF812YNL	unfiltered alignments, unfiltered alignments	single-ended, single-ended	False	syn55177920	syn55177923	syn55177916	syn55177918
EFO:0001221	NCI-H929	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR090SMP	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO220OYR/	ENCFF910XNY, ENCFF369NRI	alignments, alignments	paired-ended, paired-ended	True	syn55177924	syn55177928	syn55177921	syn55177922
EFO:0001232	RKO	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR429RHR	2016-08-01	John Stamatoyannopoulos, UW	/human-donors/ENCDO035MMY/	ENCFF290RFC, ENCFF881HKH	alignments, alignments	paired-ended, paired-ended	True	syn55177929	syn55177932	syn55177925	syn55177927
EFO:0001247	T47D	cell line	Homo sapiens	17β-estradiol	10 nM	30 minute	NA	NA	NA	NA	NA	NA	ENCSR000ELS	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000ABA/	ENCFF661WZF	unfiltered alignments	single-ended	False	syn55177933	syn55177938	syn55177930	syn55177931
EFO:0001247	T47D	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ELT	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000ABA/	ENCFF384HOF	unfiltered alignments	single-ended	False	syn55177939	syn55177942	syn55177935	syn55177937
EFO:0001247	T47D	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EQB	2012-03-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABA/	ENCFF002IRA, ENCFF261ZUT	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, single-ended	True	syn55177944	syn55177947	syn55177940	syn55177941
EFO:0001260	WI38	cell line	Homo sapiens	afimoxifene	20.0 nM	72.0 hour	NA	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5894/'], '@type': ['Target', 'Item'], 'name': 'RAF1-human', 'label': 'RAF1', '@id': '/targets/RAF1-human/', 'title': 'RAF1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'b1ac3296-1bdd-11e3-954f-14109fe2b29d', 'status': 'released'}	NA	NA	NA	ENCSR000EQM	2011-05-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ADU/	ENCFF106KYR, ENCFF760MER	unfiltered alignments, unfiltered alignments	single-ended, single-ended	True	syn55177948	syn55177951	syn55177945	syn55177946
EFO:0001260	WI38	cell line	Homo sapiens	NA	NA	NA	NA	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5894/'], '@type': ['Target', 'Item'], 'name': 'RAF1-human', 'label': 'RAF1', '@id': '/targets/RAF1-human/', 'title': 'RAF1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'b1ac3296-1bdd-11e3-954f-14109fe2b29d', 'status': 'released'}	NA	NA	NA	ENCSR000EQN	2011-05-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ADU/	ENCFF394FFM, ENCFF400OHC	unfiltered alignments, unfiltered alignments	single-ended, single-ended	False	syn55177952	syn55177956	syn55177949	syn55177950
EFO:0002059	HT1080	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000FDI	2015-03-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO033CRF/	ENCFF862UPO, ENCFF033IBX	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	True	syn55177957	syn55177960	syn55177954	syn55177955
EFO:0002067	K562	cell line	Homo sapiens	dimethyl sulfoxide	0.05 percent	72 hour	NA	NA	NA	NA	NA	NA	ENCSR000EKO	2012-08-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAD/	ENCFF050ZRL	unfiltered alignments	single-ended	False	syn55177961	syn55177967	syn55177958	syn55177959
EFO:0002067	K562	cell line	Homo sapiens	sodium butyrate	500.0 μM	72.0 hour	NA	NA	NA	NA	NA	NA	ENCSR000EKR	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAD/	ENCFF896UXC	unfiltered alignments	single-ended	False	syn55177966	syn55177974	syn55177964	syn55177965
EFO:0002067	K562	cell line	Homo sapiens	vorinostat	1.0 μM	72.0 hour	NA	NA	NA	NA	NA	NA	ENCSR000EKN	2012-08-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAD/	ENCFF499RRW	unfiltered alignments	single-ended	False	syn55177971	syn55177977	syn55177968	syn55177970
EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EKP	2012-08-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAD/	ENCFF612AHB	unfiltered alignments	single-ended	False	syn55177976	syn55177982	syn55177973	syn55177975
EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EKQ	2012-08-28	Gregory Crawford, Duke	/human-donors/ENCDO000AAD/	ENCFF651KVB	unfiltered alignments	single-ended	False	syn55177981	syn55177987	syn55177978	syn55177979
EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EKS	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000AAD/	ENCFF987IUK	unfiltered alignments	single-ended	False	syn55177986	syn55177992	syn55177984	syn55177985
EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EOT	2018-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAD/	ENCFF325RTP, ENCFF860XAE	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, single-ended	True	syn55177990	syn55177995	syn55177988	syn55177989
EFO:0002074	PC-3	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR052AWE	2015-11-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO349AAA/	ENCFF197VOO, ENCFF695RSF	alignments, alignments	paired-ended, paired-ended	True	syn55177996	syn55178000	syn55177993	syn55177994
EFO:0002083	SW480	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR217SET	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO499CXJ/	ENCFF036ZSE, ENCFF117RRB	alignments, alignments	paired-ended, paired-ended	True	syn55178001	syn55178007	syn55177998	syn55177999
EFO:0002101	A172	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR932KWJ	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO934VEN/	ENCFF567HRE, ENCFF479STA	alignments, alignments	paired-ended, paired-ended	True	syn55178006	syn55178010	syn55178004	syn55178005
EFO:0002106	A673	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR114QAK	2022-08-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO027VXA/	ENCFF037RUL	alignments	paired-ended	False	syn55178011	syn55178016	syn55178008	syn55178009
EFO:0002106	A673	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR346JWH	2015-03-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO027VXA/	ENCFF261YSH, ENCFF860UCH	alignments, alignments	paired-ended, paired-ended	True	syn55178017	syn55178021	syn55178012	syn55178014
EFO:0002108	ACHN	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR257BGZ	2015-08-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO627NDO/	ENCFF347OEU, ENCFF737SCC	unfiltered alignments, alignments	paired-ended & single-ended, paired-ended	True	syn55178022	syn55178026	syn55178018	syn55178019
EFO:0002140	COLO829	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EIN	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000ACS/	ENCFF746AXH	unfiltered alignments	single-ended	False	syn55178028	syn55178031	syn55178024	syn55178025
EFO:0002150	Caki2	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR515EWI	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO140IFG/	ENCFF463OFJ, ENCFF286HCJ	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	True	syn55178033	syn55178037	syn55178029	syn55178032
EFO:0002157	D341Med	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ELB	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000ADA/	ENCFF550SER	unfiltered alignments	single-ended	False	syn55178039	syn55178043	syn55178035	syn55178036
EFO:0002179	G401	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR269SIA	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO572LRN/	ENCFF910NWW, ENCFF671CNQ	unfiltered alignments, alignments	paired-ended & single-ended, paired-ended	True	syn55178042	syn55178049	syn55178040	syn55178041
EFO:0002184	H4	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR809CEA	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO337AAA/	ENCFF522QNO, ENCFF224DKF	alignments, alignments	paired-ended, paired-ended	True	syn55178050	syn55178053	syn55178045	syn55178046
EFO:0002234	MG63	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR083STA	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO987OSE/	ENCFF597KGC, ENCFF438MPJ	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	True	syn55178054	syn55178059	syn55178051	syn55178052
EFO:0002234	MG63	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR443YJP	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO987OSE/	ENCFF028GXY, ENCFF801NTK	alignments, alignments	paired-ended, paired-ended	False	syn55178060	syn55178063	syn55178055	syn55178058
EFO:0002246	NAMALWA	cell line	Homo sapiens	Sendai virus	NA	2.0 hour	NA	NA	NA	NA	NA	NA	ENCSR301OGM	2018-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO993XLR/	ENCFF497LCM, ENCFF824ZLB	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	True	syn55178064	syn55178071	syn55178061	syn55178062
EFO:0002246	NAMALWA	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR662HMO	2015-11-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO993XLR/	ENCFF008UNA, ENCFF329MCU	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	False	syn55178069	syn55178077	syn55178066	syn55178067
EFO:0002285	NCI-H226	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR265TEK	2015-11-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO337XRW/	ENCFF559MVB, ENCFF040YWG	alignments, alignments	paired-ended, paired-ended	True	syn55178075	syn55178081	syn55178072	syn55178074
EFO:0002322	RPMI8226	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR594NOE	2015-11-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO624OGB/	ENCFF245DSZ, ENCFF326MNW	unfiltered alignments, alignments	paired-ended & single-ended, paired-ended	True	syn55178082	syn55178086	syn55178079	syn55178080
EFO:0002323	RWPE1	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ELP	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000ADM/	ENCFF407NBI	unfiltered alignments	single-ended	False	syn55178088	syn55178092	syn55178083	syn55178084
EFO:0002330	SJSA1	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR520WTV	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO197NLG/	ENCFF177HIF, ENCFF726YVN	alignments, alignments	paired-ended, paired-ended	False	syn55178093	syn55178097	syn55178090	syn55178091
EFO:0002330	SJSA1	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR620WAR	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO197NLG/	ENCFF941LWY, ENCFF468DCR	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	True	syn55178096	syn55178102	syn55178094	syn55178095
EFO:0002713	Panc1	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EPT	2010-12-16	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABB/	ENCFF313EDO, ENCFF325RLI	unfiltered alignments, unfiltered alignments	single-ended, single-ended	True	syn55178103	syn55178106	syn55178099	syn55178100
EFO:0002779	BJ	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EME	2011-05-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAG/	ENCFF721ZFV, ENCFF844POF	unfiltered alignments, unfiltered alignments	single-ended, single-ended	True	syn55178108	syn55178112	syn55178104	syn55178105
EFO:0002782	H54	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJA	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000ACT/	ENCFF887RRT	unfiltered alignments	single-ended	False	syn55178114	syn55178118	syn55178110	syn55178111
EFO:0002783	GM06990	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EMQ	2011-04-07	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABG/	ENCFF824UHK, ENCFF825OQI	unfiltered alignments, unfiltered alignments	single-ended, single-ended	False	syn55178117	syn55178122	syn55178115	syn55178116
EFO:0002784	GM12878	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EMT	2011-05-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAK/	ENCFF467CXY, ENCFF940NSD	unfiltered alignments, unfiltered alignments	single-ended, single-ended	True	syn55178123	syn55178128	syn55178120	syn55178121
EFO:0002785	GM12891	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJE	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000ACA/	ENCFF755VVY	unfiltered alignments	single-ended	True	syn55178129	syn55178135	syn55178125	syn55178126
