Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	DNase Experiment accession	DNase Experiment date released	DNase Lab	DNase Donor(s)	DNase File accession	DNase Output type	DNase Run type	ENCODE-rE2G v1
EFO:0002083	SW480	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR217SET	2016-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO499CXJ/	ENCFF036ZSE, ENCFF117RRB	alignments, alignments	paired-ended, paired-ended	TRUE
EFO:0002101	A172	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR932KWJ	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO934VEN/	ENCFF567HRE, ENCFF479STA	alignments, alignments	paired-ended, paired-ended	TRUE
EFO:0002106	A673	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR114QAK	2022-08-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO027VXA/	ENCFF037RUL	alignments	paired-ended	FALSE
EFO:0002106	A673	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR346JWH	2015-03-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO027VXA/	ENCFF261YSH, ENCFF860UCH	alignments, alignments	paired-ended, paired-ended	TRUE
EFO:0002108	ACHN	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR257BGZ	2015-08-31	John Stamatoyannopoulos, UW	/human-donors/ENCDO627NDO/	ENCFF347OEU, ENCFF737SCC	unfiltered alignments, alignments	paired-ended & single-ended, paired-ended	TRUE
EFO:0002140	COLO829	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EIN	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000ACS/	ENCFF746AXH	unfiltered alignments	single-ended	FALSE
EFO:0002150	Caki2	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR515EWI	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO140IFG/	ENCFF463OFJ, ENCFF286HCJ	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	TRUE
EFO:0002157	D341Med	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ELB	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000ADA/	ENCFF550SER	unfiltered alignments	single-ended	FALSE
EFO:0002179	G401	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR269SIA	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO572LRN/	ENCFF910NWW, ENCFF671CNQ	unfiltered alignments, alignments	paired-ended & single-ended, paired-ended	TRUE
EFO:0002184	H4	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR809CEA	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO337AAA/	ENCFF522QNO, ENCFF224DKF	alignments, alignments	paired-ended, paired-ended	TRUE
EFO:0002234	MG63	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR083STA	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO987OSE/	ENCFF597KGC, ENCFF438MPJ	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	TRUE
EFO:0002234	MG63	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR443YJP	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO987OSE/	ENCFF028GXY, ENCFF801NTK	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002246	NAMALWA	cell line	Homo sapiens	Sendai virus	NA	2.0 hour	NA	NA	NA	NA	NA	NA	ENCSR301OGM	2018-05-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO993XLR/	ENCFF497LCM, ENCFF824ZLB	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	TRUE
EFO:0002246	NAMALWA	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR662HMO	2015-11-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO993XLR/	ENCFF008UNA, ENCFF329MCU	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	FALSE
EFO:0002285	NCI-H226	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR265TEK	2015-11-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO337XRW/	ENCFF559MVB, ENCFF040YWG	alignments, alignments	paired-ended, paired-ended	TRUE
EFO:0002322	RPMI8226	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR594NOE	2015-11-05	John Stamatoyannopoulos, UW	/human-donors/ENCDO624OGB/	ENCFF245DSZ, ENCFF326MNW	unfiltered alignments, alignments	paired-ended & single-ended, paired-ended	TRUE
EFO:0002323	RWPE1	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ELP	2012-03-28	Gregory Crawford, Duke	/human-donors/ENCDO000ADM/	ENCFF407NBI	unfiltered alignments	single-ended	FALSE
EFO:0002330	SJSA1	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR520WTV	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO197NLG/	ENCFF177HIF, ENCFF726YVN	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002330	SJSA1	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR620WAR	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO197NLG/	ENCFF941LWY, ENCFF468DCR	unfiltered alignments, unfiltered alignments	paired-ended & single-ended, paired-ended & single-ended	TRUE
EFO:0002713	Panc1	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EPT	2010-12-16	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABB/	ENCFF313EDO, ENCFF325RLI	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
EFO:0002779	BJ	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EME	2011-05-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAG/	ENCFF721ZFV, ENCFF844POF	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
EFO:0002782	H54	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJA	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000ACT/	ENCFF887RRT	unfiltered alignments	single-ended	FALSE
EFO:0002783	GM06990	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EMQ	2011-04-07	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABG/	ENCFF824UHK, ENCFF825OQI	unfiltered alignments, unfiltered alignments	single-ended, single-ended	FALSE
EFO:0002784	GM12878	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EMT	2011-05-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAK/	ENCFF467CXY, ENCFF940NSD	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
EFO:0002785	GM12891	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJE	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000ACA/	ENCFF755VVY	unfiltered alignments	single-ended	TRUE
EFO:0002786	GM12892	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJF	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000AAL/	ENCFF674CWG	unfiltered alignments	single-ended	TRUE
EFO:0002787	GM18507	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJI	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000ACG/	ENCFF526HRB	unfiltered alignments	single-ended	FALSE
EFO:0002788	GM19238	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJJ	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000ACL/	ENCFF141NCQ	unfiltered alignments	single-ended	FALSE
EFO:0002789	GM19239	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJK	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000ACM/	ENCFF314DTG	unfiltered alignments	single-ended	FALSE
EFO:0002790	GM19240	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJL	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000ACN/	ENCFF437NVY	unfiltered alignments	single-ended	TRUE
EFO:0002791	HeLa-S3	cell line	Homo sapiens	interferon alpha	NA	4.0 hour	NA	NA	NA	NA	NA	NA	ENCSR000EJS	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000AAB/	ENCFF930KNL	unfiltered alignments	single-ended	FALSE
EFO:0002791	HeLa-S3	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EJT	2011-04-19	Gregory Crawford, Duke	/human-donors/ENCDO000AAB/	ENCFF187PXI	unfiltered alignments	single-ended	FALSE
EFO:0002791	HeLa-S3	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ENO	2010-12-16	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAB/	ENCFF956XRO, ENCFF610LUN	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
EFO:0002791	HeLa-S3	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR959ZXU	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAB/	ENCFF786NAW, ENCFF706OIB	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002793	HL-60	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ENU	2010-12-16	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAM/	ENCFF310NAD, ENCFF311KST	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
EFO:0002793	HL-60	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR889WKL	2020-10-06	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAM/	ENCFF488MRC, ENCFF924PTR	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002798	NB4	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EPL	2010-12-16	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ADG/	ENCFF673SQR, ENCFF015WQK	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
EFO:0002819	Calu3	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR366NBE	2022-01-26	John Stamatoyannopoulos, UW	/human-donors/ENCDO109DGE/	ENCFF612BVO, ENCFF452KBW	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	5-Phenyl-1H-indole-3-acetic acid	1 μM	6 hour	CRISPR	insertion	{'dbxrefs': ['FactorBook:BRD4'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23476/'], '@type': ['Target', 'Item'], 'label': 'BRD4', 'title': 'BRD4 (Homo sapiens)', 'investigated_as': ['chromatin remodeler', 'cofactor'], 'uuid': '845d88b2-a793-47f8-82e6-685531d8fb8d', 'schema_version': '14', 'name': 'BRD4-human', '@id': '/targets/BRD4-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR521WNU	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF621YTZ, ENCFF587DHQ	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	5-Phenyl-1H-indole-3-acetic acid	1 μM	6 hour	CRISPR	insertion	{'dbxrefs': ['FactorBook:CTCF'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10664/'], '@type': ['Target', 'Item'], 'label': 'CTCF', 'title': 'CTCF (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '80f4c52e-c7bc-4afc-b159-89cb10367780', 'schema_version': '14', 'name': 'CTCF-human', '@id': '/targets/CTCF-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR702VYW	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF381UGQ, ENCFF556STX	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	5-Phenyl-1H-indole-3-acetic acid	1 μM	6 hour	CRISPR	insertion	{'dbxrefs': ['FactorBook:POLR2A'], 'aliases': ['michael-snyder:TS-2018'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5430/'], '@type': ['Target', 'Item'], 'label': 'POLR2A', 'title': 'POLR2A (Homo sapiens)', 'investigated_as': ['RNA polymerase complex'], 'uuid': 'be79f3d1-4f34-42b3-a5b7-c42823169543', 'schema_version': '14', 'name': 'POLR2A-human', '@id': '/targets/POLR2A-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR595CME	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF464UIL, ENCFF305OHN	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	5-Phenyl-1H-indole-3-acetic acid	1 μM	6 hour	CRISPR	insertion	{'dbxrefs': ['FactorBook:SMARCA5'], 'aliases': ['michael-snyder:TS-74'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/8467/'], '@type': ['Target', 'Item'], 'label': 'SMARCA5', 'title': 'SMARCA5 (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '0141ee15-080e-4d95-bbaf-4b8679e9f583', 'schema_version': '14', 'name': 'SMARCA5-human', '@id': '/targets/SMARCA5-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR542UWN	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF121EVV, ENCFF720KAC	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	5-Phenyl-1H-indole-3-acetic acid	1 μM	6 hour	CRISPR	insertion	{'dbxrefs': ['UniProtKB:P50613'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1022/'], '@type': ['Target', 'Item'], 'label': 'CDK7', 'title': 'CDK7 (Homo sapiens)', 'investigated_as': ['RNA polymerase complex'], 'uuid': 'a74b8104-c0ee-4510-884c-46b12d7c7f4f', 'schema_version': '14', 'name': 'CDK7-human', '@id': '/targets/CDK7-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR867ITQ	2022-04-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF801KAM	alignments	paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	5-Phenyl-1H-indole-3-acetic acid	1 μM	6 hour	CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/11198/'], '@type': ['Target', 'Item'], 'name': 'SUPT16H-human', 'label': 'SUPT16H', '@id': '/targets/SUPT16H-human/', 'title': 'SUPT16H (Homo sapiens)', 'investigated_as': ['RNA binding protein', 'chromatin remodeler'], 'uuid': 'c2e169f2-a299-4afb-af48-fca7e976b34f', 'status': 'released'}	/genes/17/	NA	NA	ENCSR795ZKB	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF076SWD, ENCFF454IID	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	5-Phenyl-1H-indole-3-acetic acid	1 μM	6 hour	CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/9282/'], '@type': ['Target', 'Item'], 'name': 'MED14-human', 'label': 'MED14', '@id': '/targets/MED14-human/', 'title': 'MED14 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': '56dbb4a0-de10-44ee-bb8c-dd4aa53a96d5', 'status': 'released'}	/genes/17/	NA	NA	ENCSR498JAW	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF958BEI, ENCFF955RHM	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	NA	NA	NA	CRISPR	insertion	{'dbxrefs': ['FactorBook:BRD4'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23476/'], '@type': ['Target', 'Item'], 'label': 'BRD4', 'title': 'BRD4 (Homo sapiens)', 'investigated_as': ['chromatin remodeler', 'cofactor'], 'uuid': '845d88b2-a793-47f8-82e6-685531d8fb8d', 'schema_version': '14', 'name': 'BRD4-human', '@id': '/targets/BRD4-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR811COL	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF748RTZ, ENCFF226KYV	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	NA	NA	NA	CRISPR	insertion	{'dbxrefs': ['FactorBook:CTCF'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10664/'], '@type': ['Target', 'Item'], 'label': 'CTCF', 'title': 'CTCF (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '80f4c52e-c7bc-4afc-b159-89cb10367780', 'schema_version': '14', 'name': 'CTCF-human', '@id': '/targets/CTCF-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR477IQW	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF400YZH, ENCFF515XIW	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	NA	NA	NA	CRISPR	insertion	{'dbxrefs': ['FactorBook:POLR2A'], 'aliases': ['michael-snyder:TS-2018'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5430/'], '@type': ['Target', 'Item'], 'label': 'POLR2A', 'title': 'POLR2A (Homo sapiens)', 'investigated_as': ['RNA polymerase complex'], 'uuid': 'be79f3d1-4f34-42b3-a5b7-c42823169543', 'schema_version': '14', 'name': 'POLR2A-human', '@id': '/targets/POLR2A-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR878VJL	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF028XIT, ENCFF139MVW	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	NA	NA	NA	CRISPR	insertion	{'dbxrefs': ['FactorBook:RAD21'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/5885/'], '@type': ['Target', 'Item'], 'label': 'RAD21', 'title': 'RAD21 (Homo sapiens)', 'investigated_as': ['cohesin'], 'uuid': '909133b9-786c-424e-b081-0fe540bda118', 'schema_version': '14', 'name': 'RAD21-human', '@id': '/targets/RAD21-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR823GSV	2023-01-27	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF545ONU	alignments	paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	NA	NA	NA	CRISPR	insertion	{'dbxrefs': ['FactorBook:SMARCA5'], 'aliases': ['michael-snyder:TS-74'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/8467/'], '@type': ['Target', 'Item'], 'label': 'SMARCA5', 'title': 'SMARCA5 (Homo sapiens)', 'investigated_as': ['chromatin remodeler'], 'uuid': '0141ee15-080e-4d95-bbaf-4b8679e9f583', 'schema_version': '14', 'name': 'SMARCA5-human', '@id': '/targets/SMARCA5-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR690ADK	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF523QDP	alignments	paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	NA	NA	NA	CRISPR	insertion	{'dbxrefs': ['UniProtKB:P50613'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1022/'], '@type': ['Target', 'Item'], 'label': 'CDK7', 'title': 'CDK7 (Homo sapiens)', 'investigated_as': ['RNA polymerase complex'], 'uuid': 'a74b8104-c0ee-4510-884c-46b12d7c7f4f', 'schema_version': '14', 'name': 'CDK7-human', '@id': '/targets/CDK7-human/', 'status': 'released'}	/genes/17/	NA	NA	ENCSR129EWE	2022-04-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF118WQF, ENCFF708EPH	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	NA	NA	NA	CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/11198/'], '@type': ['Target', 'Item'], 'name': 'SUPT16H-human', 'label': 'SUPT16H', '@id': '/targets/SUPT16H-human/', 'title': 'SUPT16H (Homo sapiens)', 'investigated_as': ['RNA binding protein', 'chromatin remodeler'], 'uuid': 'c2e169f2-a299-4afb-af48-fca7e976b34f', 'status': 'released'}	/genes/17/	NA	NA	ENCSR980GWI	2022-04-08	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF766VMY	alignments	paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	NA	NA	NA	CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/9282/'], '@type': ['Target', 'Item'], 'name': 'MED14-human', 'label': 'MED14', '@id': '/targets/MED14-human/', 'title': 'MED14 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': '56dbb4a0-de10-44ee-bb8c-dd4aa53a96d5', 'status': 'released'}	/genes/17/	NA	NA	ENCSR694YJR	2022-02-25	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF213KGB, ENCFF191GDK	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002824	HCT116	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000ENM	2010-12-16	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABE/	ENCFF166PCV, ENCFF619LVU	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
EFO:0002847	PC-9	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR781TYE	2022-08-09	John Stamatoyannopoulos, UW	/human-donors/ENCDO647UHQ/	ENCFF658ARC, ENCFF389ZHQ	alignments, alignments	paired-ended, paired-ended	FALSE
EFO:0002847	PC-9	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR940NLN	2015-08-18	John Stamatoyannopoulos, UW	/human-donors/ENCDO647UHQ/	ENCFF189UVI, ENCFF978LNU	alignments, alignments	paired-ended, paired-ended	TRUE
EFO:0002860	SK-N-MC	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EPY	2011-05-04	John Stamatoyannopoulos, UW	/human-donors/ENCDO000ABC/	ENCFF011ZHY, ENCFF754VGI	unfiltered alignments, unfiltered alignments	single-ended, single-ended	TRUE
EFO:0003037	CMK	cell line	Homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENCSR000EMN	2010-12-16	John Stamatoyannopoulos, UW	/human-donors/ENCDO000AAH/	ENCFF721UJT	unfiltered alignments	single-ended	TRUE
